order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,date,time_order
3767,88,815,176,1,credit_card,03/14/2017 14:40,14/03/2017,2:40 PM
3768,85,716,172,1,cash,03/07/2017 18:14,07/03/2017,6:14 PM
3769,23,912,156,1,credit_card,03/05/2017 4:55,05/03/2017,4:55 AM
3770,54,971,266,2,credit_card,03/08/2017 10:20,08/03/2017,10:20 AM
3771,22,969,292,2,credit_card,03/11/2017 22:15,11/03/2017,10:15 PM
3772,72,985,320,2,credit_card,03/08/2017 19:02,08/03/2017,7:02 PM
3773,54,740,266,2,debit,03/20/2017 2:38,20/03/2017,2:38 AM
3774,87,718,298,2,debit,03/05/2017 15:29,05/03/2017,3:29 PM
3775,73,785,165,1,credit_card,03/07/2017 19:16,07/03/2017,7:16 PM
3776,12,960,603,3,cash,03/03/2017 0:38,03/03/2017,12:38 AM
3777,14,842,232,2,credit_card,03/29/2017 8:26,29/03/2017,8:26 AM
3778,73,855,165,1,credit_card,03/02/2017 7:49,02/03/2017,7:49 AM
3779,62,764,320,2,cash,03/17/2017 8:37,17/03/2017,8:37 AM
3780,76,870,465,3,cash,03/27/2017 14:10,27/03/2017,2:10 PM
3781,78,889,25725,1,cash,03/11/2017 21:14,11/03/2017,9:14 PM
3782,46,796,498,3,cash,03/25/2017 3:17,25/03/2017,3:17 AM
3783,51,920,561,3,debit,03/29/2017 0:28,29/03/2017,12:28 AM
3784,10,864,148,1,cash,03/22/2017 20:00,22/03/2017,8:00 PM
3785,25,858,260,2,debit,03/03/2017 9:59,03/03/2017,9:59 AM
3786,14,792,116,1,debit,03/14/2017 13:46,14/03/2017,1:46 PM
3787,45,790,142,1,debit,03/20/2017 21:37,20/03/2017,9:37 PM
3788,64,734,399,3,debit,03/25/2017 22:30,25/03/2017,10:30 PM
3789,71,913,492,3,cash,03/02/2017 6:37,02/03/2017,6:37 AM
3790,77,885,156,1,cash,03/24/2017 4:26,24/03/2017,4:26 AM
3791,39,889,134,1,cash,03/28/2017 7:55,28/03/2017,7:55 AM
3792,11,714,184,1,debit,03/07/2017 22:48,07/03/2017,10:48 PM
3793,12,823,201,1,credit_card,03/29/2017 9:26,29/03/2017,9:26 AM
3794,38,845,570,3,debit,03/07/2017 7:55,07/03/2017,7:55 AM
3795,45,718,142,1,credit_card,03/25/2017 7:12,25/03/2017,7:12 AM
3796,11,723,368,2,credit_card,03/21/2017 1:11,21/03/2017,1:11 AM
3797,63,835,272,2,debit,03/30/2017 2:01,30/03/2017,2:01 AM
3798,89,701,196,1,debit,03/19/2017 4:12,19/03/2017,4:12 AM
3799,40,872,322,2,credit_card,03/02/2017 11:29,02/03/2017,11:29 AM
3800,63,999,136,1,debit,03/13/2017 7:22,13/03/2017,7:22 AM
3801,5,920,426,3,cash,03/08/2017 7:07,08/03/2017,7:07 AM
3802,2,899,188,2,debit,03/24/2017 13:53,24/03/2017,1:53 PM
3803,55,870,513,3,cash,03/24/2017 17:42,24/03/2017,5:42 PM
3804,15,959,153,1,debit,03/04/2017 3:50,04/03/2017,3:50 AM
3805,25,801,260,2,cash,03/28/2017 21:03,28/03/2017,9:03 PM
3806,89,953,588,3,debit,03/06/2017 23:24,06/03/2017,11:24 PM
3807,86,810,260,2,cash,03/29/2017 21:56,29/03/2017,9:56 PM
3808,57,757,147,1,cash,03/30/2017 17:54,30/03/2017,5:54 PM
3809,77,786,156,1,debit,03/22/2017 21:09,22/03/2017,9:09 PM
3810,19,779,326,2,cash,03/24/2017 19:33,24/03/2017,7:33 PM
3811,68,875,408,3,credit_card,03/19/2017 4:50,19/03/2017,4:50 AM
3812,41,948,236,2,debit,03/02/2017 14:25,02/03/2017,2:25 PM
3813,98,965,133,1,debit,03/17/2017 1:08,17/03/2017,1:08 AM
3814,46,813,498,3,cash,03/27/2017 3:31,27/03/2017,3:31 AM
3815,19,991,489,3,cash,03/25/2017 2:03,25/03/2017,2:03 AM
3816,72,896,160,1,cash,03/12/2017 2:15,12/03/2017,2:15 AM
3817,59,887,178,1,cash,03/23/2017 2:50,23/03/2017,2:50 AM
3818,99,963,390,2,credit_card,03/19/2017 6:18,19/03/2017,6:18 AM
3819,46,868,332,2,cash,03/27/2017 19:41,27/03/2017,7:41 PM
3820,86,840,260,2,debit,03/18/2017 23:18,18/03/2017,11:18 PM
3821,37,908,284,2,debit,03/10/2017 6:25,10/03/2017,6:25 AM
3822,37,956,426,3,cash,03/30/2017 17:21,30/03/2017,5:21 PM
3823,6,810,374,2,credit_card,03/19/2017 6:41,19/03/2017,6:41 AM
3824,10,988,148,1,credit_card,03/01/2017 21:54,01/03/2017,9:54 PM
3825,43,736,724,4,credit_card,03/25/2017 17:34,25/03/2017,5:34 PM
3826,36,762,130,1,cash,03/04/2017 13:17,04/03/2017,1:17 PM
3827,49,821,258,2,debit,03/07/2017 3:52,07/03/2017,3:52 AM
3828,37,708,142,1,credit_card,03/29/2017 12:55,29/03/2017,12:55 PM
3829,7,746,112,1,credit_card,03/28/2017 8:08,28/03/2017,8:08 AM
3830,67,938,131,1,credit_card,03/16/2017 11:49,16/03/2017,11:49 AM
3831,22,983,292,2,cash,03/11/2017 11:01,11/03/2017,11:01 AM
3832,24,873,280,2,credit_card,03/10/2017 14:44,10/03/2017,2:44 PM
3833,31,920,129,1,debit,03/13/2017 13:45,13/03/2017,1:45 PM
3834,27,719,338,2,cash,03/25/2017 11:03,25/03/2017,11:03 AM
3835,7,986,112,1,debit,03/18/2017 3:51,18/03/2017,3:51 AM
3836,68,879,544,4,debit,03/03/2017 1:53,03/03/2017,1:53 AM
3837,10,971,148,1,cash,03/17/2017 18:51,17/03/2017,6:51 PM
3838,75,758,256,2,cash,03/04/2017 15:58,04/03/2017,3:58 PM
3839,17,748,176,1,cash,03/11/2017 20:16,11/03/2017,8:16 PM
3840,41,862,236,2,cash,03/15/2017 20:07,15/03/2017,8:07 PM
3841,71,935,492,3,debit,03/01/2017 22:46,01/03/2017,10:46 PM
3842,55,990,684,4,credit_card,03/21/2017 1:46,21/03/2017,1:46 AM
3843,85,996,172,1,debit,03/01/2017 13:27,01/03/2017,1:27 PM
3844,87,802,447,3,debit,03/28/2017 23:34,28/03/2017,11:34 PM
3845,71,831,492,3,cash,03/23/2017 5:13,23/03/2017,5:13 AM
3846,7,755,112,1,credit_card,03/17/2017 0:49,17/03/2017,12:49 AM
3847,63,799,272,2,debit,03/13/2017 0:37,13/03/2017,12:37 AM
3848,90,923,534,3,debit,03/05/2017 3:31,05/03/2017,3:31 AM
3849,91,726,160,1,credit_card,03/13/2017 4:05,13/03/2017,4:05 AM
3850,85,771,344,2,debit,03/14/2017 22:44,14/03/2017,10:44 PM
3851,36,886,130,1,debit,03/24/2017 20:57,24/03/2017,8:57 PM
3852,49,865,387,3,cash,03/04/2017 13:33,04/03/2017,1:33 PM
3853,40,939,161,1,debit,03/10/2017 7:01,10/03/2017,7:01 AM
3854,62,794,160,1,cash,03/16/2017 0:29,16/03/2017,12:29 AM
3855,30,994,153,1,debit,03/18/2017 17:04,18/03/2017,5:04 PM
3856,28,975,164,1,cash,03/10/2017 6:00,10/03/2017,6:00 AM
3857,2,708,188,2,credit_card,03/18/2017 23:27,18/03/2017,11:27 PM
3858,59,762,534,3,debit,03/13/2017 19:42,13/03/2017,7:42 PM
3859,99,931,390,2,cash,03/24/2017 22:14,24/03/2017,10:14 PM
3860,90,821,178,1,credit_card,03/10/2017 21:23,10/03/2017,9:23 PM
3861,99,743,195,1,debit,03/10/2017 15:16,10/03/2017,3:16 PM
3862,54,934,133,1,debit,03/08/2017 9:54,08/03/2017,9:54 AM
3863,16,722,156,1,credit_card,03/07/2017 19:48,07/03/2017,7:48 PM
3864,15,706,153,1,credit_card,03/23/2017 13:04,23/03/2017,1:04 PM
3865,98,950,133,1,cash,03/24/2017 9:57,24/03/2017,9:57 AM
3866,68,815,816,6,debit,03/11/2017 9:31,11/03/2017,9:31 AM
3867,58,970,138,1,credit_card,03/13/2017 14:47,13/03/2017,2:47 PM
3868,60,821,531,3,debit,03/08/2017 5:12,08/03/2017,5:12 AM
3869,54,964,133,1,credit_card,03/29/2017 1:36,29/03/2017,1:36 AM
3870,22,963,292,2,debit,03/08/2017 22:02,08/03/2017,10:02 PM
3871,10,872,444,3,cash,03/28/2017 18:21,28/03/2017,6:21 PM
3872,92,818,90,1,debit,03/18/2017 9:10,18/03/2017,9:10 AM
3873,94,978,134,1,credit_card,03/07/2017 14:10,07/03/2017,2:10 PM
3874,71,784,328,2,debit,03/01/2017 17:20,01/03/2017,5:20 PM
3875,68,710,136,1,debit,03/24/2017 0:18,24/03/2017,12:18 AM
3876,20,739,381,3,debit,03/11/2017 7:25,11/03/2017,7:25 AM
3877,7,791,112,1,credit_card,03/07/2017 8:04,07/03/2017,8:04 AM
3878,13,890,480,3,credit_card,03/24/2017 17:26,24/03/2017,5:26 PM
3879,13,819,160,1,debit,03/03/2017 17:56,03/03/2017,5:56 PM
3880,40,745,483,3,cash,03/20/2017 22:37,20/03/2017,10:37 PM
3881,14,995,232,2,debit,03/23/2017 14:22,23/03/2017,2:22 PM
3882,47,854,290,2,debit,03/21/2017 10:40,21/03/2017,10:40 AM
3883,40,798,322,2,debit,03/19/2017 0:25,19/03/2017,12:25 AM
3884,60,957,354,2,debit,03/29/2017 4:19,29/03/2017,4:19 AM
3885,26,716,352,2,debit,03/05/2017 0:54,05/03/2017,12:54 AM
3886,30,969,153,1,cash,03/04/2017 11:59,04/03/2017,11:59 AM
3887,40,854,322,2,credit_card,03/28/2017 1:10,28/03/2017,1:10 AM
3888,73,736,330,2,debit,03/08/2017 11:42,08/03/2017,11:42 AM
3889,52,949,292,2,debit,03/29/2017 9:09,29/03/2017,9:09 AM
3890,37,916,426,3,debit,03/06/2017 9:59,06/03/2017,9:59 AM
3891,33,856,692,4,cash,03/17/2017 10:46,17/03/2017,10:46 AM
3892,89,724,588,3,debit,03/17/2017 2:19,17/03/2017,2:19 AM
3893,94,908,134,1,cash,03/07/2017 13:59,07/03/2017,1:59 PM
3894,26,704,176,1,credit_card,03/13/2017 21:13,13/03/2017,9:13 PM
3895,55,911,171,1,cash,03/19/2017 0:13,19/03/2017,12:13 AM
3896,87,850,298,2,credit_card,03/25/2017 21:16,25/03/2017,9:16 PM
3897,98,998,532,4,credit_card,03/23/2017 1:39,23/03/2017,1:39 AM
3898,67,826,262,2,credit_card,03/19/2017 14:59,19/03/2017,2:59 PM
3899,30,764,459,3,cash,03/26/2017 19:36,26/03/2017,7:36 PM
3900,39,721,268,2,credit_card,03/03/2017 21:14,03/03/2017,9:14 PM
3901,68,895,272,2,cash,03/07/2017 1:33,07/03/2017,1:33 AM
3902,60,782,531,3,cash,03/20/2017 12:37,20/03/2017,12:37 PM
3903,91,921,320,2,debit,03/13/2017 12:59,13/03/2017,12:59 PM
3904,42,975,352,1,debit,03/12/2017 1:28,12/03/2017,1:28 AM
3905,6,947,374,2,cash,03/19/2017 23:42,19/03/2017,11:42 PM
3906,91,879,160,1,credit_card,03/25/2017 8:50,25/03/2017,8:50 AM
3907,74,933,306,2,credit_card,03/05/2017 19:49,05/03/2017,7:49 PM
3908,80,787,580,4,cash,03/09/2017 2:06,09/03/2017,2:06 AM
3909,20,800,127,1,debit,03/06/2017 5:28,06/03/2017,5:28 AM
3910,9,852,472,4,debit,03/01/2017 10:16,01/03/2017,10:16 AM
3911,45,795,284,2,debit,03/28/2017 23:13,28/03/2017,11:13 PM
3912,97,851,162,1,debit,03/17/2017 20:03,17/03/2017,8:03 PM
3913,44,764,144,1,cash,03/08/2017 6:25,08/03/2017,6:25 AM
3914,81,746,354,2,debit,03/01/2017 12:04,01/03/2017,12:04 PM
3915,48,730,234,2,debit,03/14/2017 13:30,14/03/2017,1:30 PM
3916,92,760,180,2,cash,03/26/2017 15:44,26/03/2017,3:44 PM
3917,80,962,145,1,debit,03/12/2017 15:44,12/03/2017,3:44 PM
3918,70,988,173,1,cash,03/09/2017 21:53,09/03/2017,9:53 PM
3919,59,734,178,1,cash,03/05/2017 0:45,05/03/2017,12:45 AM
3920,29,932,326,2,credit_card,03/11/2017 14:47,11/03/2017,2:47 PM
3921,54,914,399,3,debit,03/22/2017 14:16,22/03/2017,2:16 PM
3922,88,815,528,3,credit_card,03/05/2017 6:21,05/03/2017,6:21 AM
3923,18,735,312,2,cash,03/21/2017 6:06,21/03/2017,6:06 AM
3924,69,816,262,2,debit,03/05/2017 2:10,05/03/2017,2:10 AM
3925,58,933,138,1,cash,03/23/2017 7:46,23/03/2017,7:46 AM
3926,39,895,134,1,cash,03/10/2017 16:44,10/03/2017,4:44 PM
3927,44,951,432,3,debit,03/03/2017 3:21,03/03/2017,3:21 AM
3928,97,979,810,5,credit_card,03/11/2017 7:37,11/03/2017,7:37 AM
3929,34,811,244,2,debit,03/23/2017 22:34,23/03/2017,10:34 PM
3930,91,815,160,1,credit_card,03/01/2017 19:48,01/03/2017,7:48 PM
3931,88,932,352,2,debit,03/19/2017 20:26,19/03/2017,8:26 PM
3932,100,768,333,3,cash,03/03/2017 2:45,03/03/2017,2:45 AM
3933,68,887,272,2,debit,03/25/2017 22:38,25/03/2017,10:38 PM
3934,57,915,147,1,cash,03/15/2017 1:19,15/03/2017,1:19 AM
3935,65,912,462,3,credit_card,03/05/2017 12:11,05/03/2017,12:11 PM
3936,56,916,234,2,cash,03/07/2017 6:50,07/03/2017,6:50 AM
3937,88,771,176,1,debit,03/21/2017 7:36,21/03/2017,7:36 AM
3938,63,857,272,2,cash,03/30/2017 20:21,30/03/2017,8:21 PM
3939,74,985,459,3,cash,03/22/2017 6:10,22/03/2017,6:10 AM
3940,17,852,352,2,credit_card,03/09/2017 13:48,09/03/2017,1:48 PM
3941,70,832,173,1,cash,03/03/2017 23:22,03/03/2017,11:22 PM
3942,66,731,161,1,cash,03/25/2017 14:54,25/03/2017,2:54 PM
3943,14,852,348,3,debit,03/27/2017 11:32,27/03/2017,11:32 AM
3944,56,843,117,1,debit,03/12/2017 4:22,12/03/2017,4:22 AM
3945,54,723,133,1,credit_card,03/18/2017 16:30,18/03/2017,4:30 PM
3946,15,814,306,2,credit_card,03/13/2017 3:41,13/03/2017,3:41 AM
3947,39,997,402,3,cash,03/03/2017 12:38,03/03/2017,12:38 PM
3948,72,808,160,1,credit_card,03/21/2017 22:38,21/03/2017,10:38 PM
3949,85,897,344,2,credit_card,03/05/2017 7:30,05/03/2017,7:30 AM
3950,39,968,134,1,credit_card,03/09/2017 3:54,09/03/2017,3:54 AM
3951,86,732,260,2,credit_card,03/22/2017 5:45,22/03/2017,5:45 AM
3952,5,842,284,2,credit_card,03/10/2017 11:28,10/03/2017,11:28 AM
3953,93,805,228,2,debit,03/07/2017 5:20,07/03/2017,5:20 AM
3954,46,710,498,3,debit,03/23/2017 17:44,23/03/2017,5:44 PM
3955,52,945,584,4,cash,03/25/2017 18:04,25/03/2017,6:04 PM
3956,31,859,516,4,cash,03/09/2017 17:59,09/03/2017,5:59 PM
3957,52,745,146,1,debit,03/01/2017 0:44,01/03/2017,12:44 AM
3958,71,822,328,2,debit,03/28/2017 12:50,28/03/2017,12:50 PM
3959,89,932,196,1,debit,03/01/2017 10:48,01/03/2017,10:48 AM
3960,72,750,160,1,credit_card,03/28/2017 5:04,28/03/2017,5:04 AM
3961,70,962,519,3,debit,03/28/2017 10:33,28/03/2017,10:33 AM
3962,90,712,356,2,cash,03/03/2017 4:42,03/03/2017,4:42 AM
3963,91,916,480,3,debit,03/17/2017 6:04,17/03/2017,6:04 AM
3964,64,949,133,1,credit_card,03/20/2017 6:22,20/03/2017,6:22 AM
3965,33,999,173,1,credit_card,03/27/2017 17:46,27/03/2017,5:46 PM
3966,64,808,399,3,debit,03/26/2017 21:29,26/03/2017,9:29 PM
3967,10,976,740,5,debit,03/13/2017 17:09,13/03/2017,5:09 PM
3968,30,942,306,2,credit_card,03/27/2017 7:43,27/03/2017,7:43 AM
3969,1,788,316,2,credit_card,03/18/2017 12:55,18/03/2017,12:55 PM
3970,69,925,131,1,cash,03/23/2017 23:54,23/03/2017,11:54 PM
3971,57,961,441,3,debit,03/12/2017 6:44,12/03/2017,6:44 AM
3972,65,847,154,1,credit_card,03/22/2017 8:56,22/03/2017,8:56 AM
3973,11,724,184,1,credit_card,03/16/2017 19:08,16/03/2017,7:08 PM
3974,60,898,531,3,credit_card,03/07/2017 21:28,07/03/2017,9:28 PM
3975,63,966,272,2,debit,03/11/2017 16:02,11/03/2017,4:02 PM
3976,65,870,154,1,credit_card,03/13/2017 12:27,13/03/2017,12:27 PM
3977,38,753,380,2,debit,03/15/2017 20:50,15/03/2017,8:50 PM
3978,55,766,171,1,debit,03/10/2017 9:54,10/03/2017,9:54 AM
3979,55,785,684,4,debit,03/24/2017 0:32,24/03/2017,12:32 AM
3980,31,828,258,2,credit_card,03/09/2017 0:47,09/03/2017,12:47 AM
3981,56,931,468,4,cash,03/09/2017 1:46,09/03/2017,1:46 AM
3982,100,818,111,1,cash,03/23/2017 21:34,23/03/2017,9:34 PM
3983,96,922,459,3,debit,03/11/2017 19:58,11/03/2017,7:58 PM
3984,79,794,362,2,cash,03/21/2017 19:54,21/03/2017,7:54 PM
3985,13,710,480,3,debit,03/16/2017 14:24,16/03/2017,2:24 PM
3986,61,934,316,2,credit_card,03/11/2017 14:29,11/03/2017,2:29 PM
3987,97,897,162,1,cash,03/18/2017 13:15,18/03/2017,1:15 PM
3988,20,795,508,4,cash,03/24/2017 21:05,24/03/2017,9:05 PM
3989,27,714,169,1,credit_card,03/30/2017 19:00,30/03/2017,7:00 PM
3990,100,889,333,3,debit,03/05/2017 0:13,05/03/2017,12:13 AM
3991,23,981,468,3,credit_card,03/09/2017 8:17,09/03/2017,8:17 AM
3992,63,782,272,2,cash,03/04/2017 21:31,04/03/2017,9:31 PM
3993,7,970,112,1,credit_card,03/12/2017 9:44,12/03/2017,9:44 AM
3994,87,707,447,3,credit_card,03/17/2017 12:37,17/03/2017,12:37 PM
3995,35,777,328,2,debit,03/03/2017 7:20,03/03/2017,7:20 AM
3996,51,701,561,3,debit,03/16/2017 1:15,16/03/2017,1:15 AM
3997,47,900,435,3,credit_card,03/14/2017 17:56,14/03/2017,5:56 PM
3998,71,747,328,2,debit,03/28/2017 8:40,28/03/2017,8:40 AM
3999,42,886,352,1,debit,03/09/2017 20:10,09/03/2017,8:10 PM
4000,98,857,266,2,debit,03/01/2017 14:06,01/03/2017,2:06 PM
4001,79,900,181,1,cash,03/22/2017 2:15,22/03/2017,2:15 AM
4002,29,856,326,2,cash,03/17/2017 5:44,17/03/2017,5:44 AM
4003,19,943,163,1,credit_card,03/15/2017 2:43,15/03/2017,2:43 AM
4004,63,752,136,1,cash,03/27/2017 20:26,27/03/2017,8:26 PM
4005,35,741,328,2,debit,03/28/2017 1:27,28/03/2017,1:27 AM
4006,73,882,330,2,debit,03/06/2017 17:41,06/03/2017,5:41 PM
4007,4,916,256,2,cash,03/28/2017 6:48,28/03/2017,6:48 AM
4008,5,982,284,2,credit_card,03/11/2017 1:50,11/03/2017,1:50 AM
4009,36,976,260,2,debit,03/03/2017 22:19,03/03/2017,10:19 PM
4010,89,831,196,1,cash,03/12/2017 15:57,12/03/2017,3:57 PM
4011,55,947,513,3,cash,03/13/2017 3:42,13/03/2017,3:42 AM
4012,70,893,173,1,credit_card,03/23/2017 7:52,23/03/2017,7:52 AM
4013,83,841,129,1,credit_card,03/06/2017 8:21,06/03/2017,8:21 AM
4014,77,880,468,3,debit,03/11/2017 3:24,11/03/2017,3:24 AM
4015,27,829,169,1,credit_card,03/08/2017 9:54,08/03/2017,9:54 AM
4016,98,954,532,4,cash,03/03/2017 11:11,03/03/2017,11:11 AM
4017,27,996,169,1,credit_card,03/07/2017 11:45,07/03/2017,11:45 AM
4018,40,799,322,2,debit,03/10/2017 21:14,10/03/2017,9:14 PM
4019,96,891,153,1,cash,03/01/2017 1:54,01/03/2017,1:54 AM
4020,53,847,224,2,cash,03/23/2017 23:03,23/03/2017,11:03 PM
4021,95,863,336,2,credit_card,03/08/2017 5:42,08/03/2017,5:42 AM
4022,57,888,147,1,cash,03/17/2017 13:34,17/03/2017,1:34 PM
4023,68,993,272,2,credit_card,03/22/2017 8:38,22/03/2017,8:38 AM
4024,29,774,489,3,cash,03/07/2017 21:56,07/03/2017,9:56 PM
4025,93,721,456,4,debit,03/05/2017 7:07,05/03/2017,7:07 AM
4026,49,842,258,2,credit_card,03/08/2017 15:23,08/03/2017,3:23 PM
4027,51,839,187,1,cash,03/25/2017 7:03,25/03/2017,7:03 AM
4028,84,972,306,2,credit_card,03/16/2017 7:03,16/03/2017,7:03 AM
4029,1,786,474,3,credit_card,03/09/2017 6:24,09/03/2017,6:24 AM
4030,9,764,236,2,debit,03/03/2017 23:43,03/03/2017,11:43 PM
4031,31,985,129,1,debit,03/23/2017 8:18,23/03/2017,8:18 AM
4032,79,727,362,2,credit_card,03/09/2017 1:59,09/03/2017,1:59 AM
4033,94,931,402,3,credit_card,03/28/2017 14:09,28/03/2017,2:09 PM
4034,8,975,264,2,credit_card,03/24/2017 4:18,24/03/2017,4:18 AM
4035,73,896,330,2,debit,03/20/2017 0:27,20/03/2017,12:27 AM
4036,73,740,330,2,debit,03/03/2017 12:39,03/03/2017,12:39 PM
4037,70,798,346,2,credit_card,03/18/2017 3:24,18/03/2017,3:24 AM
4038,93,804,114,1,debit,03/27/2017 16:01,27/03/2017,4:01 PM
4039,80,761,145,1,cash,03/16/2017 18:34,16/03/2017,6:34 PM
4040,32,718,202,2,debit,03/01/2017 3:06,01/03/2017,3:06 AM
4041,78,852,25725,1,cash,03/02/2017 14:31,02/03/2017,2:31 PM
4042,58,802,276,2,cash,03/29/2017 7:37,29/03/2017,7:37 AM
4043,63,767,136,1,credit_card,03/19/2017 8:56,19/03/2017,8:56 AM
4044,53,994,224,2,debit,03/11/2017 2:50,11/03/2017,2:50 AM
4045,57,981,294,2,cash,03/29/2017 2:34,29/03/2017,2:34 AM
4046,15,944,153,1,credit_card,03/05/2017 8:16,05/03/2017,8:16 AM
4047,56,788,117,1,credit_card,03/10/2017 22:30,10/03/2017,10:30 PM
4048,69,968,131,1,credit_card,03/27/2017 11:20,27/03/2017,11:20 AM
4049,95,895,168,1,cash,03/27/2017 1:14,27/03/2017,1:14 AM
4050,40,848,161,1,credit_card,03/16/2017 5:32,16/03/2017,5:32 AM
4051,44,737,144,1,credit_card,03/22/2017 16:53,22/03/2017,4:53 PM
4052,29,739,489,3,cash,03/19/2017 5:18,19/03/2017,5:18 AM
4053,63,768,272,2,cash,03/19/2017 17:14,19/03/2017,5:14 PM
4054,8,938,396,3,credit_card,03/11/2017 12:42,11/03/2017,12:42 PM
4055,89,819,196,1,debit,03/09/2017 14:22,09/03/2017,2:22 PM
4056,8,829,264,2,credit_card,03/21/2017 21:28,21/03/2017,9:28 PM
4057,42,607,704000,2000,credit_card,03/28/2017 4:00,28/03/2017,4:00 AM
4058,81,983,531,3,debit,03/04/2017 13:07,04/03/2017,1:07 PM
4059,35,816,328,2,debit,03/11/2017 18:51,11/03/2017,6:51 PM
4060,100,701,444,4,debit,03/01/2017 7:14,01/03/2017,7:14 AM
4061,84,851,459,3,cash,03/26/2017 5:01,26/03/2017,5:01 AM
4062,49,789,129,1,cash,03/06/2017 20:49,06/03/2017,8:49 PM
4063,73,881,165,1,debit,03/09/2017 15:34,09/03/2017,3:34 PM
4064,11,924,552,3,debit,03/13/2017 20:43,13/03/2017,8:43 PM
4065,72,860,160,1,credit_card,03/11/2017 0:20,11/03/2017,12:20 AM
4066,14,979,116,1,credit_card,03/26/2017 10:23,26/03/2017,10:23 AM
4067,32,983,101,1,credit_card,03/25/2017 1:22,25/03/2017,1:22 AM
4068,28,836,164,1,credit_card,03/22/2017 3:11,22/03/2017,3:11 AM
4069,97,912,324,2,credit_card,03/13/2017 8:56,13/03/2017,8:56 AM
4070,95,915,336,2,credit_card,03/30/2017 14:05,30/03/2017,2:05 PM
4071,57,774,441,3,cash,03/27/2017 18:19,27/03/2017,6:19 PM
4072,46,789,166,1,cash,03/02/2017 8:34,02/03/2017,8:34 AM
4073,34,913,122,1,credit_card,03/02/2017 21:02,02/03/2017,9:02 PM
4074,89,781,196,1,credit_card,03/03/2017 3:28,03/03/2017,3:28 AM
4075,63,884,136,1,credit_card,03/13/2017 20:51,13/03/2017,8:51 PM
4076,62,852,160,1,credit_card,03/15/2017 6:19,15/03/2017,6:19 AM
4077,34,829,122,1,credit_card,03/21/2017 16:00,21/03/2017,4:00 PM
4078,14,965,464,4,debit,03/30/2017 18:37,30/03/2017,6:37 PM
4079,27,818,507,3,debit,03/14/2017 22:27,14/03/2017,10:27 PM
4080,78,946,51450,2,cash,03/20/2017 21:14,20/03/2017,9:14 PM
4081,16,938,468,3,cash,03/05/2017 9:19,05/03/2017,9:19 AM
4082,45,978,142,1,cash,03/01/2017 20:48,01/03/2017,8:48 PM
4083,10,979,296,2,cash,03/23/2017 3:02,23/03/2017,3:02 AM
4084,41,769,236,2,debit,03/11/2017 5:01,11/03/2017,5:01 AM
4085,76,983,310,2,cash,03/25/2017 13:23,25/03/2017,1:23 PM
4086,19,737,326,2,cash,03/06/2017 20:07,06/03/2017,8:07 PM
4087,99,897,390,2,debit,03/22/2017 7:08,22/03/2017,7:08 AM
4088,70,799,346,2,cash,03/29/2017 2:23,29/03/2017,2:23 AM
4089,53,722,112,1,debit,03/27/2017 11:10,27/03/2017,11:10 AM
4090,35,978,164,1,debit,03/20/2017 20:16,20/03/2017,8:16 PM
4091,59,889,356,2,debit,03/04/2017 14:00,04/03/2017,2:00 PM
4092,21,775,426,3,credit_card,03/28/2017 5:01,28/03/2017,5:01 AM
4093,90,889,712,4,cash,03/18/2017 10:48,18/03/2017,10:48 AM
4094,94,854,402,3,cash,03/21/2017 1:55,21/03/2017,1:55 AM
4095,84,976,306,2,cash,03/06/2017 8:30,06/03/2017,8:30 AM
4096,18,934,312,2,cash,03/20/2017 2:46,20/03/2017,2:46 AM
4097,13,784,160,1,debit,03/12/2017 4:46,12/03/2017,4:46 AM
4098,67,837,393,3,debit,03/30/2017 21:20,30/03/2017,9:20 PM
4099,21,817,142,1,credit_card,03/24/2017 5:44,24/03/2017,5:44 AM
4100,59,888,356,2,credit_card,03/23/2017 20:10,23/03/2017,8:10 PM
4101,24,886,280,2,cash,03/07/2017 4:54,07/03/2017,4:54 AM
4102,7,932,224,2,credit_card,03/04/2017 14:00,04/03/2017,2:00 PM
4103,59,871,356,2,debit,03/15/2017 17:02,15/03/2017,5:02 PM
4104,14,899,116,1,credit_card,03/25/2017 18:07,25/03/2017,6:07 PM
4105,11,700,184,1,credit_card,03/22/2017 21:51,22/03/2017,9:51 PM
4106,81,904,177,1,debit,03/20/2017 11:26,20/03/2017,11:26 AM
4107,26,878,176,1,debit,03/20/2017 4:32,20/03/2017,4:32 AM
4108,63,809,272,2,debit,03/24/2017 6:18,24/03/2017,6:18 AM
4109,45,779,142,1,cash,03/07/2017 10:47,07/03/2017,10:47 AM
4110,58,756,552,4,debit,03/14/2017 5:13,14/03/2017,5:13 AM
4111,52,869,292,2,cash,03/30/2017 19:41,30/03/2017,7:41 PM
4112,76,795,620,4,cash,03/25/2017 15:53,25/03/2017,3:53 PM
4113,86,741,260,2,debit,03/18/2017 1:10,18/03/2017,1:10 AM
4114,96,974,306,2,cash,03/11/2017 20:18,11/03/2017,8:18 PM
4115,94,817,670,5,credit_card,03/03/2017 11:00,03/03/2017,11:00 AM
4116,71,741,492,3,debit,03/19/2017 0:18,19/03/2017,12:18 AM
4117,12,917,603,3,debit,03/28/2017 9:42,28/03/2017,9:42 AM
4118,32,841,101,1,cash,03/16/2017 18:53,16/03/2017,6:53 PM
